relpath,filename,class,run,part,shot,code,width,height,hash,ahash,issues,valid,layout
Pass\250930_172059_A35W_8-2 [16384].bmp,250930_172059_A35W_8-2 [16384].bmp,Pass,250930_172059,8,2,16384,2448,2048,ba1a0a833b8b73e082e518e956525bc3,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\250930_172059_A35W_9-2 [16384].bmp,250930_172059_A35W_9-2 [16384].bmp,Pass,250930_172059,9,2,16384,2448,2048,7fb78b326e9fa39c17103a555a8911ab,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\250930_172059_A35W_9-3 [16].bmp,250930_172059_A35W_9-3 [16].bmp,Pass,250930_172059,9,3,16,2448,2048,7b57c9bda23e26a7c320ba7cb02bafce,0100000000000000010000001111111011111110011111100000000000000000,,True,L0
Pass\251003_130559_A35W_1-3 [16].bmp,251003_130559_A35W_1-3 [16].bmp,Pass,251003_130559,1,3,16,2448,2048,2912cfe7ea8ed418595efaef5f56afe5,0000000000000000011110101111111011111110011111100000000000000000,,True,L0
Pass\251003_130559_A35W_10-3 [16].bmp,251003_130559_A35W_10-3 [16].bmp,Pass,251003_130559,10,3,16,2448,2048,41b1600bcc8732005b87fd7c6ce83aa2,0100000000000000011000101111111011111110011111100000000000000000,,True,L0
Pass\251003_130559_A35W_14-2 [16384].bmp,251003_130559_A35W_14-2 [16384].bmp,Pass,251003_130559,14,2,16384,2448,2048,63d5c67d6bc584e5259ecdf4ca9cf3ab,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_130559_A35W_16-1 [1024].bmp,251003_130559_A35W_16-1 [1024].bmp,Pass,251003_130559,16,1,1024,2448,2048,aab40eea9f468bc023c3e52abbe6839c,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_130559_A35W_17-2 [16384].bmp,251003_130559_A35W_17-2 [16384].bmp,Pass,251003_130559,17,2,16384,2448,2048,0622ca48d3409521ac563fb1f04d068e,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_130559_A35W_18-1 [1024].bmp,251003_130559_A35W_18-1 [1024].bmp,Pass,251003_130559,18,1,1024,2448,2048,f8b2694f0a3820add5b3e5a738ccd54e,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_130559_A35W_2-2 [16384].bmp,251003_130559_A35W_2-2 [16384].bmp,Pass,251003_130559,2,2,16384,2448,2048,2d87d7ee8710e3cef3b2ce75801c31cd,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_130559_A35W_2-3 [16].bmp,251003_130559_A35W_2-3 [16].bmp,Pass,251003_130559,2,3,16,2448,2048,565f3e243883151ae652e1f6428b8f28,0100000000000000011000001111111011111110011111100000000000000000,,True,L0
Pass\251003_130559_A35W_3-3 [16].bmp,251003_130559_A35W_3-3 [16].bmp,Pass,251003_130559,3,3,16,2448,2048,df2b335612ff46af6b1255ba3c448b9a,0110000000000000010000001111111011111110011111100000000000000000,,True,L0
Pass\251003_130559_A35W_4-2 [16384].bmp,251003_130559_A35W_4-2 [16384].bmp,Pass,251003_130559,4,2,16384,2448,2048,1050a8340abe2a74f911ce8c43d50f7c,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_130559_A35W_4-3 [16].bmp,251003_130559_A35W_4-3 [16].bmp,Pass,251003_130559,4,3,16,2448,2048,f7881c10819d6ea3aae300e9f0338cea,0111000000000000010000001111111011111110011111100000000000000000,,True,L0
Pass\251003_130559_A35W_5-3 [16].bmp,251003_130559_A35W_5-3 [16].bmp,Pass,251003_130559,5,3,16,2448,2048,59ccef41625250e3d48b10a7eae7bf71,0111000000000000011000001111111011111110011111100000000000000000,,True,L0
Pass\251003_130559_A35W_8-1 [1024].bmp,251003_130559_A35W_8-1 [1024].bmp,Pass,251003_130559,8,1,1024,2448,2048,f82a99ed475e59ec98496d5c73dfb725,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_130559_A35W_9-1 [1024].bmp,251003_130559_A35W_9-1 [1024].bmp,Pass,251003_130559,9,1,1024,2448,2048,6b0ae7795d5e5804c9dadadbb35c94f8,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_130559_A35W_9-3 [16].bmp,251003_130559_A35W_9-3 [16].bmp,Pass,251003_130559,9,3,16,2448,2048,71acd5d8559df600cc0123f908f8d990,0000000000000000011000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_1-2 [16384].bmp,251003_150040_A35W_1-2 [16384].bmp,Pass,251003_150040,1,2,16384,2448,2048,e559b90791684c5e67e27508fb616a64,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_10-1 [1024].bmp,251003_150040_A35W_10-1 [1024].bmp,Pass,251003_150040,10,1,1024,2448,2048,024f340336ab00a2f28410209285cbdf,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_10-2 [16].bmp,251003_150040_A35W_10-2 [16].bmp,Pass,251003_150040,10,2,16,2448,2048,e6ec16d769efaa1c2a36e987f663bdbf,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_10-3 [16].bmp,251003_150040_A35W_10-3 [16].bmp,Pass,251003_150040,10,3,16,2448,2048,91f6a91d13c128ef15483e7ff4343c58,0111000000000000010000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_11-1 [1024].bmp,251003_150040_A35W_11-1 [1024].bmp,Pass,251003_150040,11,1,1024,2448,2048,c49997d62ce55fe1e28484b7d2426320,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_11-2 [16384].bmp,251003_150040_A35W_11-2 [16384].bmp,Pass,251003_150040,11,2,16384,2448,2048,dcc685f5889581e03c2311da98a38d39,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_11-3 [16].bmp,251003_150040_A35W_11-3 [16].bmp,Pass,251003_150040,11,3,16,2448,2048,dc517eae13f3ebbaff592dfcf4a7e4d8,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_12-1 [1024].bmp,251003_150040_A35W_12-1 [1024].bmp,Pass,251003_150040,12,1,1024,2448,2048,37a0370d3028479fd6e53645d1210638,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_12-2 [16384].bmp,251003_150040_A35W_12-2 [16384].bmp,Pass,251003_150040,12,2,16384,2448,2048,ade03adeccd1e135c69b3c09bc25961f,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_12-3 [16].bmp,251003_150040_A35W_12-3 [16].bmp,Pass,251003_150040,12,3,16,2448,2048,898e1702c83c7eff528defca619b9da0,0111110000000000010000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_13-1 [1024].bmp,251003_150040_A35W_13-1 [1024].bmp,Pass,251003_150040,13,1,1024,2448,2048,69cea1be3347cecf92b1e59debf77fc8,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_13-2 [16384].bmp,251003_150040_A35W_13-2 [16384].bmp,Pass,251003_150040,13,2,16384,2448,2048,5e920c60b6aacce22495221f99095dc0,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_14-2 [16384].bmp,251003_150040_A35W_14-2 [16384].bmp,Pass,251003_150040,14,2,16384,2448,2048,d384bc11e2e0ff1259bf460da754a355,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_14-3 [16].bmp,251003_150040_A35W_14-3 [16].bmp,Pass,251003_150040,14,3,16,2448,2048,9eca1f3c119606c3c43fd1f20562763b,0000000000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_15-1 [1024].bmp,251003_150040_A35W_15-1 [1024].bmp,Pass,251003_150040,15,1,1024,2448,2048,4c5fdca09a32816f93584432f4dc3d32,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_15-3 [16].bmp,251003_150040_A35W_15-3 [16].bmp,Pass,251003_150040,15,3,16,2448,2048,9e067dbb5e5908299d7ec5b21af57df1,0111111000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_16-2 [16384].bmp,251003_150040_A35W_16-2 [16384].bmp,Pass,251003_150040,16,2,16384,2448,2048,d1a4b2595d8ba74e839147fbef5d2619,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_16-3 [16].bmp,251003_150040_A35W_16-3 [16].bmp,Pass,251003_150040,16,3,16,2448,2048,5807d783a8d3b04bbb80d8382d95635f,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_17-1 [1024].bmp,251003_150040_A35W_17-1 [1024].bmp,Pass,251003_150040,17,1,1024,2448,2048,ac9b5ab6d82c78a52baac4c5f4934569,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_17-2 [16384].bmp,251003_150040_A35W_17-2 [16384].bmp,Pass,251003_150040,17,2,16384,2448,2048,69afb40634cb6a6514c6ea66dbf1fb9b,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_17-3 [16].bmp,251003_150040_A35W_17-3 [16].bmp,Pass,251003_150040,17,3,16,2448,2048,832d3cc5d508b8eed7c0b402edef2511,0111100000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_18-1 [1024].bmp,251003_150040_A35W_18-1 [1024].bmp,Pass,251003_150040,18,1,1024,2448,2048,be26f5b12d59ac672556dc952beb4fdd,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_18-3 [16].bmp,251003_150040_A35W_18-3 [16].bmp,Pass,251003_150040,18,3,16,2448,2048,4a15dcaeaa279e565d6c5eecf7f85822,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_19-1 [1024].bmp,251003_150040_A35W_19-1 [1024].bmp,Pass,251003_150040,19,1,1024,2448,2048,0fd331a6b03150e7a0b4d62b4d68cfc0,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_19-2 [16].bmp,251003_150040_A35W_19-2 [16].bmp,Pass,251003_150040,19,2,16,2448,2048,4f7bdef8aa10a1f67f132106c84b5016,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_19-3 [262144].bmp,251003_150040_A35W_19-3 [262144].bmp,Pass,251003_150040,19,3,262144,2448,2048,ec0e09fbf07267362c6b07f8a3d4ef57,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_2-2 [16384].bmp,251003_150040_A35W_2-2 [16384].bmp,Pass,251003_150040,2,2,16384,2448,2048,6b5c5b670d7285133d5cbe35f6316ded,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_2-3 [16].bmp,251003_150040_A35W_2-3 [16].bmp,Pass,251003_150040,2,3,16,2448,2048,45809323a67db3991e051d06437a36f6,0111100000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_20-1 [1024].bmp,251003_150040_A35W_20-1 [1024].bmp,Pass,251003_150040,20,1,1024,2448,2048,4535d3bf2537d0cd69bef21e51f23a23,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_20-3 [16].bmp,251003_150040_A35W_20-3 [16].bmp,Pass,251003_150040,20,3,16,2448,2048,05babcd9a59627e32ff815f68068f8b9,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_21-1 [1024].bmp,251003_150040_A35W_21-1 [1024].bmp,Pass,251003_150040,21,1,1024,2448,2048,4450701e156aef51d82ccbf7ca3358da,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_21-2 [16384].bmp,251003_150040_A35W_21-2 [16384].bmp,Pass,251003_150040,21,2,16384,2448,2048,a71cf396c10d103241e06f29b5e597a3,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_21-3 [262144].bmp,251003_150040_A35W_21-3 [262144].bmp,Pass,251003_150040,21,3,262144,2448,2048,04c1d255f56fed7b6731381537315b1c,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_22-2 [16384].bmp,251003_150040_A35W_22-2 [16384].bmp,Pass,251003_150040,22,2,16384,2448,2048,5dfad4af91dc07e5814e338996493162,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_22-3 [16].bmp,251003_150040_A35W_22-3 [16].bmp,Pass,251003_150040,22,3,16,2448,2048,b49d1ad4a2c0b1cd47d5f2374b35a06a,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_23-1 [1024].bmp,251003_150040_A35W_23-1 [1024].bmp,Pass,251003_150040,23,1,1024,2448,2048,835310c81be3f101910dbe1e435d6df4,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_23-2 [16].bmp,251003_150040_A35W_23-2 [16].bmp,Pass,251003_150040,23,2,16,2448,2048,f62aa91b012096f8ef27519f1c23b07f,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_23-3 [16].bmp,251003_150040_A35W_23-3 [16].bmp,Pass,251003_150040,23,3,16,2448,2048,f21950f2538182eb1e4ac39f9dcffe4a,0111100000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_24-2 [16].bmp,251003_150040_A35W_24-2 [16].bmp,Pass,251003_150040,24,2,16,2448,2048,5d0daa70ecb740785a5c6931ae84cc90,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_24-3 [16].bmp,251003_150040_A35W_24-3 [16].bmp,Pass,251003_150040,24,3,16,2448,2048,13a5d3286ab03c7dada8ceba4f6abbd5,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_25-2 [16384].bmp,251003_150040_A35W_25-2 [16384].bmp,Pass,251003_150040,25,2,16384,2448,2048,89b9c41b7571407520421bbb1668affb,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_25-3 [16].bmp,251003_150040_A35W_25-3 [16].bmp,Pass,251003_150040,25,3,16,2448,2048,7531f9d11a7bb3559c7483c278a2c11b,0111110000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_26-1 [1024].bmp,251003_150040_A35W_26-1 [1024].bmp,Pass,251003_150040,26,1,1024,2448,2048,90644cc96d277f32d4146d13b8c8e9d6,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_26-2 [16384].bmp,251003_150040_A35W_26-2 [16384].bmp,Pass,251003_150040,26,2,16384,2448,2048,d7d8d85ed17bc74cb2d0b21fd91ea7f1,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_26-3 [262144].bmp,251003_150040_A35W_26-3 [262144].bmp,Pass,251003_150040,26,3,262144,2448,2048,2d9c5777dd663a70724315a1402bede1,0110000000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_27-2 [16384].bmp,251003_150040_A35W_27-2 [16384].bmp,Pass,251003_150040,27,2,16384,2448,2048,4085d19e60fda6cf9d059b6ce13c3f04,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_27-3 [262144].bmp,251003_150040_A35W_27-3 [262144].bmp,Pass,251003_150040,27,3,262144,2448,2048,a7386ee6f12fcb274bc161d65a90938c,0000000000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_28-2 [16384].bmp,251003_150040_A35W_28-2 [16384].bmp,Pass,251003_150040,28,2,16384,2448,2048,9edbe9c7ea8297f6afa6a1282774a0f1,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_28-3 [16].bmp,251003_150040_A35W_28-3 [16].bmp,Pass,251003_150040,28,3,16,2448,2048,132fecfb722a77c4020de85d85f54984,0111111000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_29-1 [1024].bmp,251003_150040_A35W_29-1 [1024].bmp,Pass,251003_150040,29,1,1024,2448,2048,46a66cfdf374e69f96e24b10c3e50152,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_29-2 [16384].bmp,251003_150040_A35W_29-2 [16384].bmp,Pass,251003_150040,29,2,16384,2448,2048,2347730d7bea02a4116d21c98fd53336,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_3-1 [1024].bmp,251003_150040_A35W_3-1 [1024].bmp,Pass,251003_150040,3,1,1024,2448,2048,27bde5744e63343d2a2fdf06d5bd40c7,0000000000000000000000000111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_3-2 [16384].bmp,251003_150040_A35W_3-2 [16384].bmp,Pass,251003_150040,3,2,16384,2448,2048,f6fda1e41c2a9938e606c4e95a2d4541,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_30-2 [16384].bmp,251003_150040_A35W_30-2 [16384].bmp,Pass,251003_150040,30,2,16384,2448,2048,90e0f560271aea37d65454c9ab54ebd4,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_30-3 [262144].bmp,251003_150040_A35W_30-3 [262144].bmp,Pass,251003_150040,30,3,262144,2448,2048,e92d863c983fde6d0df4ec08fbbfd3c3,0111111000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_31-2 [16384].bmp,251003_150040_A35W_31-2 [16384].bmp,Pass,251003_150040,31,2,16384,2448,2048,0a5a85973680c57880ee332d09f6998b,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_31-3 [16].bmp,251003_150040_A35W_31-3 [16].bmp,Pass,251003_150040,31,3,16,2448,2048,a7a431d2ac8a12c4c5ba98f40a174a16,0111111000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_32-1 [1024].bmp,251003_150040_A35W_32-1 [1024].bmp,Pass,251003_150040,32,1,1024,2448,2048,969949fc8c3273c94996f4ab29e38303,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_32-2 [16384].bmp,251003_150040_A35W_32-2 [16384].bmp,Pass,251003_150040,32,2,16384,2448,2048,68531a178e327d49a015aba7a00500bb,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_33-1 [1024].bmp,251003_150040_A35W_33-1 [1024].bmp,Pass,251003_150040,33,1,1024,2448,2048,ecef5b0927e8c404b20a40e80cd5ce7b,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_33-2 [16384].bmp,251003_150040_A35W_33-2 [16384].bmp,Pass,251003_150040,33,2,16384,2448,2048,dc49aff6910933892232e44d3c5258e4,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_33-3 [262144].bmp,251003_150040_A35W_33-3 [262144].bmp,Pass,251003_150040,33,3,262144,2448,2048,44bd37169064cfadd00d9f1e2d014a54,0111111000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_34-1 [1024].bmp,251003_150040_A35W_34-1 [1024].bmp,Pass,251003_150040,34,1,1024,2448,2048,df02503e60a536e5ba697f5f705c0b1a,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_34-2 [16384].bmp,251003_150040_A35W_34-2 [16384].bmp,Pass,251003_150040,34,2,16384,2448,2048,c978ab94ef1a6a337d30c3a59f3d0eeb,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_34-3 [262144].bmp,251003_150040_A35W_34-3 [262144].bmp,Pass,251003_150040,34,3,262144,2448,2048,b9289f7df735867ebbc5a46fb7ddeca3,0111111000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_35-2 [16384].bmp,251003_150040_A35W_35-2 [16384].bmp,Pass,251003_150040,35,2,16384,2448,2048,9bd58ff94e028b948824f532da2631eb,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_36-2 [16384].bmp,251003_150040_A35W_36-2 [16384].bmp,Pass,251003_150040,36,2,16384,2448,2048,18dbf31746e9d87e45f5c1d16f13dc2d,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_37-2 [16384].bmp,251003_150040_A35W_37-2 [16384].bmp,Pass,251003_150040,37,2,16384,2448,2048,d4bd1030fbc90a91c94ebe80fb85be95,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_37-3 [262144].bmp,251003_150040_A35W_37-3 [262144].bmp,Pass,251003_150040,37,3,262144,2448,2048,178c473d826496c2030e7cee9721dfa7,0111111000000000000000001111111011111110011111100000000000000000,,True,L0
Pass\251003_150040_A35W_38-2 [16384].bmp,251003_150040_A35W_38-2 [16384].bmp,Pass,251003_150040,38,2,16384,2448,2048,f07ae2f2a1db3d0e05b3f907c86b796e,0000000000000000000000001111111111111111000000000000000000000000,,True,L0
Pass\251003_150040_A35W_39-1 [1024].bmp,251003_150040_A35W_39-1 [1024].bmp,Pass,251003_150040,39,1,1024,2448,2048,e3d548a4cb3cce6296e6a4b5b5711514,0000000000000000000000000111111101111111000000000000000000000000,,True,L0
